Seleção,Grupo,Camisa1,Nº,Nome,Posição_Copa,FC26_ID,FC26_Nome,FC26_Posição,FC26_PosAlternativas,Overall,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,SprintSpeed,Finishing,ShotPower,LongShots,Volleys,Penalties,Positioning,ShortPassing,LongPassing,Curve,FKAccuracy,Crossing,Vision,Dribbling,BallControl,Agility,Balance,Reactions,Composure,Interceptions,DefensiveAwareness,StandingTackle,SlidingTackle,HeadingAccuracy,Aggression,Jumping,Stamina,Strength,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,PlayStyles,PlayStylesPlus,SkillMoves,WeakFoot,PreferredFoot
Saudi Arabia,H,Nawaf Al-Aqidi,26,Mohammed Abu Al-Shamat,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,6,Nasser Al-Dawsari,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,7,Musab Al-Juwayr,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,8,Ayman Yahya,MID,253440,Ayman Yahya,RM,"CAM,RW",68,84,61,59,67,32,67,83,84,65,65,57,45,45,66,63,54,49,51,58,63,68,64,73,78,66,56,27,32,30,21,54,72,72,70,62,14,12,5,11,,"Aerial Fortress,Rapid",,3,3,2
Saudi Arabia,H,Nawaf Al-Aqidi,15,Abdullah Al-Khaibari,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,16,Ziyad Al-Johani,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,17,Khalid Al-Ghannam,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,18,Alaa Al-Hejji,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,23,Mohamed Kanno,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,9,Firas Al-Buraikan,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,10,Salem Al-Dawsari,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,11,Saleh Al-Shehri,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,19,Abdullah Al-Hamdan,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Saudi Arabia,H,Nawaf Al-Aqidi,20,Sultan Mandash,FWD,225976,Sultan Mandash,RW,RM,67,82,58,59,71,25,61,81,82,58,60,56,53,62,64,61,56,61,39,63,59,71,68,84,76,62,59,12,26,27,23,43,40,63,76,61,7,13,14,7,,,,3,3,2
Colombia,K,David Ospina,24,Álvaro Montero,GK,229541,Álvaro Montero,GK,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,74,72,80,71,Footwork,,1,2,1
Czechia,A,Matej Kovar,16,Jindrich Stanek,GK,221909,Jindřich Staněk,GK,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,71,78,76,78,Footwork,,1,2,1
Côte d'Ivoire,E,Yahia Fofana,1,Yahia Fofana,GK,242179,Yahia Fofana,GK,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,71,70,74,79,"Footwork,Cross Claimer",,1,3,1
Spain,H,David Raya,2,Marc Pubill,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spain,H,David Raya,3,Álex Grimaldo,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spain,H,David Raya,4,Eric García,DEF,245037,Eric García,CB,"RB,CDM,RM",79,63,48,70,71,80,73,55,69,50,51,44,31,44,45,82,81,65,31,54,70,69,77,64,60,78,78,80,80,82,79,77,79,77,68,73,11,9,12,11,,"Precision Header,Long Ball Pass,Anticipate",,2,3,1
Spain,H,David Raya,5,Marcos Llorente,DEF,226161,Marcos Llorente,RB,"CM,RM",84,89,79,78,81,78,82,87,91,80,84,79,66,65,79,81,80,78,63,76,79,81,82,83,74,81,79,80,77,82,74,67,80,84,92,77,13,6,6,11,,"Power Shot,Whipped Pass,Rapid,Quick Step,Relentless",,3,4,1
Spain,H,David Raya,12,Pedro Porro,DEF,243576,Pedro Porro,RB,RM,82,78,73,81,80,77,76,78,78,68,84,75,64,66,76,80,78,85,78,87,80,80,81,80,71,80,79,78,76,79,77,69,75,77,91,68,15,7,14,5,,"Power Shot,Long Ball Pass,Tiki Taka,Whipped Pass,Block,Relentless",,3,3,1
Spain,H,David Raya,14,Aymeric Laporte,DEF,212218,Aymeric Laporte,CB,,82,51,50,74,70,83,77,46,55,45,68,47,40,44,54,84,81,61,69,58,73,64,81,57,53,81,84,84,81,85,83,84,72,81,68,83,10,11,5,14,,"Precision Header,Pinged Pass,Long Ball Pass,Jockey,Aerial Fortress",,2,3,2
Spain,H,David Raya,22,Pau Cubarsí,DEF,278046,Pau Cubarsí,CB,,82,70,42,66,77,84,76,67,73,41,51,35,41,41,51,85,86,22,33,31,74,78,82,65,62,82,80,84,84,84,82,83,80,85,68,77,10,6,14,7,,Long Ball Pass,,2,4,1
Spain,H,David Raya,24,Marc Cucurella,DEF,239231,Marc Cucurella,LB,,84,75,64,79,80,82,79,77,74,61,73,63,55,57,76,82,79,79,63,81,77,78,80,82,83,84,79,82,83,84,82,72,85,86,89,70,13,7,9,10,,"Jockey,Block,Press Proven,Relentless",,3,3,2
Spain,H,David Raya,6,Mikel Merino,MID,225193,Mikel Merino,CM,ST,83,63,79,80,80,81,80,64,63,80,85,76,58,70,81,84,80,80,69,77,80,82,84,63,63,84,81,83,78,82,76,87,83,85,82,78,9,12,9,13,,"Power Shot,Precision Header,Aerial Fortress,Relentless",,3,3,2
Spain,H,David Raya,8,Fabián Ruiz,MID,226271,Fabián Ruiz,CM,CDM,85,61,77,80,81,75,72,61,61,76,78,82,67,67,84,85,83,75,61,72,84,82,86,66,67,85,82,79,71,79,75,68,68,70,84,67,16,11,7,13,,"Finesse Shot,Long Ball Pass,Tiki Taka,First Touch",,3,3,2
Spain,H,David Raya,9,Gavi,MID,264240,Gavi,CM,CAM,83,76,66,78,85,68,70,77,75,71,56,70,49,51,81,84,82,74,47,69,83,86,85,86,90,86,77,79,59,78,72,42,85,62,84,58,8,10,11,7,,"Tiki Taka,Slide Tackle,Press Proven,Relentless",,3,3,1
Côte d'Ivoire,E,Yahia Fofana,15,Amad Diallo,FWD,254088,Amad,CAM,"RW,RM,CM",79,85,74,75,83,54,52,88,82,77,78,69,54,63,78,76,71,77,60,75,77,83,80,92,89,77,78,59,51,57,49,53,42,65,70,45,13,15,8,11,,Technical,,4,4,2
Spain,H,David Raya,15,Álex Baena,MID,257279,Álex Baena,LM,"ST,LW",84,79,76,84,82,65,68,79,79,77,77,76,69,68,82,87,82,78,80,85,84,83,84,80,76,82,74,66,67,66,64,58,76,71,78,60,6,11,8,12,,"Dead Ball,Incisive Pass,Long Ball Pass,Tiki Taka,Inventive,Technical,First Touch",,3,4,1
Spain,H,David Raya,16,Rodri,MID,231866,Rodri,CDM,CM,90,65,80,86,84,86,85,65,65,74,92,89,71,62,76,93,91,86,64,76,84,84,90,66,67,93,93,84,88,87,82,81,85,83,91,83,10,10,7,14,,"Power Shot,Long Ball Pass,Aerial Fortress,Press Proven,Bruiser",Tiki Taka+,3,4,1
Spain,H,David Raya,18,Martín Zubimendi,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spain,H,David Raya,20,Pedri,MID,251854,Pedri,CM,"CDM,CAM",89,77,73,85,91,78,77,79,76,77,68,76,56,53,86,90,88,79,62,76,91,91,91,89,92,87,90,87,74,85,79,50,72,72,90,73,12,7,11,8,,"Incisive Pass,Long Ball Pass,Tiki Taka,Technical,Relentless",First Touch+,4,4,1
Spain,H,David Raya,7,Ferran Torres,FWD,241461,Ferran Torres,LW,"RW,ST,LM",83,83,81,79,83,35,68,86,80,84,79,81,74,74,82,82,77,76,60,81,79,84,83,85,78,81,82,34,35,24,28,75,54,84,72,69,12,9,11,15,,"Finesse Shot,Technical",,4,4,1
Spain,H,David Raya,11,Yéremy Pino,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spain,H,David Raya,17,Nico Williams,FWD,256516,Nico Williams,LM,"RM,LW",86,93,76,80,87,36,66,94,92,79,78,72,64,62,80,82,74,81,72,83,82,88,85,92,84,82,78,40,36,28,25,65,55,79,81,61,9,13,12,12,,"Finesse Shot,Gamechanger,Inventive,Quick Step,Relentless",Rapid+,4,5,1
Spain,H,David Raya,19,Lamine Yamal,FWD,277643,Lamine Yamal,RM,RW,89,85,81,86,90,23,53,88,83,83,83,82,65,69,88,88,84,87,65,89,88,92,90,93,81,88,84,18,23,20,28,33,45,58,73,45,9,13,7,10,,"Finesse Shot,Gamechanger,Incisive Pass,Inventive,First Touch,Quick Step",Technical+,5,3,2
Spain,H,David Raya,21,Mikel Oyarzabal,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spain,H,David Raya,25,Víctor Muñoz,FWD,76042,Víctor Muñoz,LW,LM,65,72,61,60,66,26,39,74,70,63,64,59,53,52,63,63,55,58,45,63,61,69,66,54,79,60,58,21,20,28,30,40,41,42,47,34,7,7,6,12,,,,3,3,1
Germany,E,Manuel Neuer,14,Maximilian Beier,FWD,254117,Maximilian Beier,ST,"RM,LM,RW",79,86,79,68,80,43,62,86,86,82,80,76,75,65,82,74,60,74,51,67,68,80,82,82,77,79,73,43,45,39,21,72,54,77,82,53,6,8,8,6,,"Finesse Shot,Gamechanger,Rapid,Quick Step",,4,3,1
Uruguay,H,Sergio Rochet,1,Sergio Rochet,GK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,12,Santiago Mele,GK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Colombia,K,David Ospina,1,David Ospina,GK,176550,David Ospina,GK,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,74,77,79,77,,,1,3,1
Uruguay,H,Sergio Rochet,2,José María Giménez,DEF,216460,José María Giménez,CB,,83,73,46,60,62,85,82,68,77,37,73,48,34,40,25,75,72,37,44,47,46,55,70,60,57,78,75,84,87,85,85,82,87,87,71,85,9,11,7,10,,"Precision Header,Long Ball Pass,Slide Tackle",,2,3,1
Uruguay,H,Sergio Rochet,3,Sebastián Cáceres,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,4,Ronald Araújo,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,13,Guillermo Varela,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,16,Mathías Olivera,DEF,240716,Mathías Olivera,LB,,78,70,51,69,72,77,73,69,71,50,56,48,38,42,64,73,69,67,41,76,62,73,76,65,48,79,68,79,78,78,75,68,80,72,78,67,14,14,12,13,,"Block,Bruiser",,3,3,2
Uruguay,H,Sergio Rochet,17,Matías Viña,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,22,Joaquín Piquerez,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,24,Santiago Bueno,DEF,237658,Santiago Bueno,CB,,76,50,31,56,56,77,77,52,49,20,56,30,20,40,30,73,68,36,35,30,53,47,69,44,49,76,69,78,77,77,75,76,77,79,73,79,5,8,9,13,,,,2,3,1
Uruguay,H,Sergio Rochet,25,Juan Manuel Sanabria,DEF,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,5,Manuel Ugarte,MID,253306,Manuel Ugarte,CDM,CM,79,62,65,72,76,77,75,62,62,65,67,65,45,62,70,77,79,70,58,62,73,77,76,68,72,78,79,83,77,81,78,55,87,69,70,74,6,10,16,8,,"Intercept,Slide Tackle,Bruiser",,3,3,1
Uruguay,H,Sergio Rochet,6,Rodrigo Bentancur,MID,227535,Rodrigo Bentancur,CDM,CM,80,64,68,78,79,78,72,63,65,68,71,65,71,67,73,82,80,71,68,74,78,81,81,64,69,78,82,83,78,80,77,64,78,70,72,70,8,7,14,14,,First Touch,,3,4,1
Uruguay,H,Sergio Rochet,7,Nicolás de la Cruz,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,8,Federico Valverde,MID,239053,Federico Valverde,CM,"CDM,RB",89,88,84,84,84,83,85,84,92,80,91,91,78,59,86,88,88,76,69,78,86,84,88,77,68,89,84,86,82,87,86,63,81,82,93,82,6,10,6,15,,"Power Shot,Long Ball Pass,Intercept,Slide Tackle,Aerial Fortress,Rapid",Relentless+,3,4,1
Uruguay,H,Sergio Rochet,10,Giorgian de Arrascaeta,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,14,Agustín Canobbio,MID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
England,L,Jordan Pickford,23,James Trafford,GK,263063,James Trafford,GK,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,74,72,74,78,"Long Ball Pass,Far Throw,Footwork,Cross Claimer",,1,3,1
Netherlands,F,Bart Verbruggen,7,Justin Kluivert,FWD,236920,Justin Kluivert,CAM,"LM,CM",79,87,78,76,81,38,62,89,86,75,84,81,67,84,78,77,75,72,63,77,78,82,80,87,83,78,72,30,43,35,30,57,65,71,76,53,5,6,14,7,,Rapid,,4,4,1
Uruguay,H,Sergio Rochet,9,Darwin Núñez,FWD,253072,Darwin Núñez,ST,,79,88,79,72,76,49,82,86,89,77,87,75,74,78,81,74,68,75,61,69,78,78,77,68,66,74,76,45,42,52,39,77,84,93,79,81,14,10,12,10,,"Rapid,Quick Step,Relentless",,3,3,1
Uruguay,H,Sergio Rochet,11,Facundo Pellistri,FWD,253283,Facundo Pellistri,RM,"LM,RW",73,82,64,66,75,38,63,84,81,64,68,58,57,66,71,69,55,70,62,70,64,75,72,84,90,73,70,34,39,38,28,56,67,71,74,56,9,12,7,8,,Technical,,3,2,1
Uruguay,H,Sergio Rochet,18,Brian Rodríguez,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,19,Rodrigo Aguirre,FWD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Uruguay,H,Sergio Rochet,20,Maximiliano Araújo,FWD,254817,Maximiliano Araújo,LM,"LB,LW",77,85,63,70,79,68,68,87,84,71,67,46,36,54,74,72,69,70,45,74,69,78,80,85,70,75,73,72,68,69,67,62,72,76,78,60,12,13,9,8,,"Aerial Fortress,Rapid,Long Throw",,4,2,2
Algeria,J,Melvin Mastil,9,Amine Gouiri,FWD,240753,Amine Gouiri,ST,CAM,79,77,82,76,80,45,71,79,75,85,80,80,73,78,83,78,69,78,76,77,76,81,80,79,74,76,79,44,45,41,32,68,61,79,76,71,6,12,8,9,,"Finesse Shot,Gamechanger,Technical",,4,3,1
Bosnia and Herzegovina,B,Nikola Vasilj,1,Nikola Vasilj,GK,262956,Nikola Vasilj,GK,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,72,65,77,79,Footwork,,1,3,1
Portugal,K,Diogo Costa,12,José Sá,GK,212442,José Sá,GK,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,75,70,76,77,"Footwork,Rush Out",,1,2,1
Croatia,L,Dominik Livakovic,23,Dominik Kotarski,GK,246267,Dominik Kotarski,GK,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,72,76,73,80,Footwork,,1,3,1
France,I,Brice Samba,2,Malo Gusto,DEF,259307,Malo Gusto,RB,RM,79,84,45,75,78,73,74,87,81,30,65,50,45,45,75,76,74,76,50,79,74,77,77,84,77,76,76,76,75,76,75,53,76,74,85,68,10,6,14,8,,"Jockey,Block,Slide Tackle,Rapid",,3,3,1
France,I,Brice Samba,3,Lucas Digne,DEF,200458,Lucas Digne,LB,LM,80,69,68,79,76,77,74,70,68,60,81,76,68,60,73,78,73,83,83,86,75,76,77,72,78,80,79,77,77,79,78,73,76,77,80,69,6,12,9,6,,"Whipped Pass,Long Throw",,3,1,2
France,I,Brice Samba,4,Dayot Upamecano,DEF,229558,Dayot Upamecano,CB,,85,77,45,64,73,84,84,76,78,39,64,42,33,39,47,79,78,36,28,48,58,72,76,66,65,84,74,86,84,84,82,83,88,85,73,87,6,7,8,15,,"Pinged Pass,Long Ball Pass,Jockey,Bruiser",,3,3,1
France,I,Brice Samba,5,Jules Koundé,DEF,241486,Jules Koundé,RB,"CB,RM",87,84,47,74,79,86,84,85,83,47,48,45,32,43,69,82,75,64,26,78,70,78,81,70,78,86,82,86,87,86,84,80,78,91,87,85,11,10,8,14,,"Long Ball Pass,Slide Tackle,Aerial Fortress,Quick Step,Relentless",Jockey+,3,3,1
France,I,Brice Samba,15,Ibrahima Konaté,DEF,237678,Ibrahima Konaté,CB,,86,77,34,63,69,86,85,69,83,29,45,31,28,41,44,79,76,50,27,38,64,68,76,55,44,85,80,83,87,87,86,84,84,83,75,91,9,7,9,9,,"Aerial Fortress,Bruiser",,3,3,1
